code,product_name,brands,categories,additives_tags,allergens_tags,ingredients_text,nutrition_grades,image_url,energy_100g,proteins_100g,carbohydrates_100g,sugars_100g,fat_100g,saturated-fat_100g,salt_100g,fiber_100g,additives_count,allergens_count,nutrient_score
8996001312490,Mayora Malkist Chocolate Flavored Sandwich Cracker Biscuits,Mayora,Snacks,"['en:e322', 'en:e322i']","['en:gluten', 'en:milk', 'en:soybeans']","Refined Wheat Flour, Edible Vegetable Oil (Palmolein Oil)-contains Antioxidant (SHA), Sugar (33 Glucose Syrup, Milk Solids (4.729%) (SMP), Cocoa Powder (3.72%), Tapioca Starch, Leavening Agents, Edible Common Salt, Bakers Yeast, Malt Extract (0.48%), Butter, Emulsifier (Soy Lecithin), Vitamin Premix (Thiamine Mononitrate, Riboflavin, Pyridoxine Hydrochloride, Cyanocobalamin), Artificial Flavouring Substance (Chocolate)",e,https://images.openfoodfacts.org/images/products/899/600/131/2490/front_en.14.400.jpg,2042.0,7.6,66.4,21.3,21.3,14.2,1.3175,16.8,2.0,3.0,3.0
8901058003000,Pazzta Cheese Macaroni,Maggi,,,[],,unknown,https://images.openfoodfacts.org/images/products/890/105/800/3000/front_en.13.400.jpg,1340.0,9.87,63.7,,3.07,,,,,0.0,6.0
8901030979927,Horlicks Classic Malt,Horlicks,Beverages and beverages preparations,[],[],,unknown,https://images.openfoodfacts.org/images/products/890/103/097/9927/front_en.3.400.jpg,,,,,,,,,0.0,0.0,5.0
8901491003162,8901491003162,chips,Light potato crisps,,[],,unknown,https://images.openfoodfacts.org/images/products/890/149/100/3162/front_en.3.400.jpg,,,,,,,,,,0.0,5.0
8906020460010,Harvest Gold White Bread,Harvest Gold,Plant-based foods and beverages,"['en:e200', 'en:e270', 'en:e282', 'en:e297', 'en:e300', 'en:e415', 'en:e472e', 'en:e481', 'en:e516']","['en:gluten', 'en:soybeans']","Refined Wheat Flour (Maida) (64.9%), Sugar, Yeast, lodized Salt, Gluten, Preservatives (282, 200), Soya Flour, Edible Vegetable Oil (Refined Soyabean Oil, Refined Palmolein Oil), Emulsifiers (481 (i), 472e, 415), Acidity Regulators (270, 297), Antioxidant (300), Flour Treatment Agent (516).",c,https://images.openfoodfacts.org/images/products/890/602/046/0010/front_en.5.400.jpg,1024.0,7.57,51.46,4.04,0.96,0.19,1.2621,2.0,9.0,2.0,4.0
8901719119149,,,,,,,,https://images.openfoodfacts.org/images/products/890/171/911/9149/front_en.5.400.jpg,,,,,,,,,,,5.0
8908009918635,Oziva Plant Protein,Oziva,Dietary supplements,"['en:e415', 'en:e960']",[],"Clean Protein Blend (Pea Protein Isolate, Brown Rice Protein Isolate, Mung Bean Protein Isolate), Melon Powder (9.20%), Vitamins & Minerals Blend, Herbs Blend [Ashwagandha (1.65%), Tulsi (1.35%), Amla (1.00%), Triphala (1.00%), Moringa (0.65%), Guduchi (0.65%), Rosehip (0.15%), Cinnamon (0.15%). Sea Buckthorn (0.15%), Ginseng (0.15%)], Chicory Root Fiber (0.35%), Papain (0.10%), Bromelain [INS 1101 (iii)], Xanthan Gum (INS 415), Natural Sweetener (Stevia INS 960)",unknown,https://images.openfoodfacts.org/images/products/890/800/991/8635/front_en.3.400.jpg,,,,,,,,,2.0,0.0,5.0
8906131682189,Mille Jowar Puff,Mille,Snacks,"['en:e296', 'en:e330', 'en:e334', 'en:e392']",[],"Puff 88%: Supergrain Blend (Jowar, Foxtail Millet, Corn, Rice)(72%), Rice Bran Oil (16%). Seasoning 12%: Vegetables and Spices (Onion, Garlic, Tomato, Chilli, Amchur, Tamarind), Salt, Natural and Nature Identical Flavours, Raw Sugar, Acidity Regulators (INS330, INS296, INS334), Potassium Chloride - Salt Substitute (INS 508). Rosemary Extract - Antioxidant (INS 392).",e,https://images.openfoodfacts.org/images/products/890/613/168/2189/front_en.12.400.jpg,1834.0,6.7,61.4,2.7,18.6,3.6,2.54025,3.8,4.0,0.0,4.0
00004114,,,,,,,,https://images.openfoodfacts.org/images/products/000/000/000/4114/front_en.7.400.jpg,,,,,,,,,,,5.0
8906090573047,,,en:crisps,,[],,unknown,https://images.openfoodfacts.org/images/products/890/609/057/3047/front_en.7.400.jpg,,,,,,,,,,0.0,5.0
8901725121143,Aashirvaad whole wheat atta,Aashirvaad,,,[],,unknown,https://images.openfoodfacts.org/images/products/890/172/512/1143/front_en.11.400.jpg,,,,,,,,,,0.0,5.0
0941458005608,,,,,,,,https://images.openfoodfacts.org/images/products/094/145/800/5608/front_en.3.400.jpg,,,,,,,,,,,5.0
8906010500344,Aloo Sev,Balaji,Food,"['en:e296', 'en:e330', 'en:e341', 'en:e341iii', 'en:e551', 'en:e635']",[],"edible vegetable oil (palmolein, rice bran), potato flakes (25%), chickpea flour (25%), rice flour, maltodextrin, edible common salt, spices ,  condiments (dry mango, cumin, fennel, chilli, coriander, clove, turmeric, pepper, cardamom, ginger), dehydrated vegetable powder (mint 0.2%, garlic, tamarind), natural ,  nature identical flavouring substances (mint), acidity regulator (INS 330, INS 296), flavour enhancer (INS 635), anticaking agent (INS 551, INS 341 (iii))",unknown,https://images.openfoodfacts.org/images/products/890/601/050/0344/front_en.13.400.jpg,,8.6,38.6,0.7,46.7,21.4,3.02,5.5,6.0,0.0,4.0
8901030882548,Brooke Bond Red Label NaturalCare,Brooke Bond,teas,[],[],,unknown,https://images.openfoodfacts.org/images/products/890/103/088/2548/front_en.3.400.jpg,,,,,,,,,0.0,0.0,5.0
8904422700789,Patanjali chyawanprash 1kg,,Ayurvedic-proprietary-medicine,,[],,unknown,https://images.openfoodfacts.org/images/products/890/442/270/0789/front_en.6.400.jpg,,,,,,,,,,0.0,5.0
8901058015171,Nestle KitKat,Nestle,Snacks,"['en:e322', 'en:e322i', 'en:e500', 'en:e516']","['en:gluten', 'en:milk', 'en:sesame-seeds', 'en:soybeans']","Sugar, Milk solids (16.2%), Fractionated vegetable fat, Hydrogenated vegetable fats. Refined Wheat flour (Maida), Cocoa solids (4.5%), Emulsifier (Soya lecithin), Yeast, Raising agent (500(i)). Artificial (Vanilla) flavouring substance, Iodised salt, Flour treatment agent (516) and Nature identical flavouring substance.",e,https://images.openfoodfacts.org/images/products/890/105/801/5171/front_en.12.400.jpg,16700.0,58.2,431.0,319.0,225.0,223.0,2.21,,4.0,4.0,2.0
8901036173459,Continental Xtra 200g Jar | Instant Coffee | South Indian Blend with Chicory,Continental Coffee,Instant mix of chicory and coffee powder,[],[],"Coffee beans 70%, Chicory 30%",unknown,https://images.openfoodfacts.org/images/products/890/103/617/3459/front_en.3.400.jpg,1506.0,,,,,,,,0.0,0.0,5.0
8906127550850,High protein super oats chocolate,Alpino Health Foods,Plant-based foods and beverages,[],"['en:nuts', 'en:peanuts']","Rolled Oats (61%), Unsweetened Peanut Butter (26%), Alpino Supernatural (TM) Peanut Protein, Cocoa Powder, Nuts & Seed Mix (Chia Seeds, Almonds, Raisins, Sunflower Seeds), Monk Fruit Extract",a,https://images.openfoodfacts.org/images/products/890/612/755/0850/front_en.16.400.jpg,1915.0,22.0,51.34,5.0,18.6,3.1,0.0331,11.06,0.0,2.0,8.0
8906135092021,apis Royal Zahidi dates,apis,en:dates,[],[],Dates,c,https://images.openfoodfacts.org/images/products/890/613/509/2021/front_en.3.400.jpg,1527.0,1.8,89.1,68.4,0.0,,0.005,7.1,0.0,0.0,4.0
8904063254450,Haldiram's Punjabi Tadka,Haldiram's,snacks,,[],,unknown,https://images.openfoodfacts.org/images/products/890/406/325/4450/front_en.3.400.jpg,,,,,,,,,,0.0,5.0
8903363010490,,,,,,,,https://images.openfoodfacts.org/images/products/890/336/301/0490/front_en.4.400.jpg,,,,,,,,,,,5.0
8902080002320,Gatorade blue bolt flv 500ml,Gatorade,en:artificially-sweetened-beverages,,[],,b,https://images.openfoodfacts.org/images/products/890/208/000/2320/front_en.3.400.jpg,4.0,0.0,0.0,,0.0,,0.117,,,0.0,5.0
8906020580138,Whole Wheat Chapati,iD,Frozen chappatis,,[],,unknown,https://images.openfoodfacts.org/images/products/890/602/058/0138/front_en.11.400.jpg,1260.0,8.75,55.0,1.25,5.0,,0.75,5.0,,0.0,6.0
8909106018327,Boost,Boost,Beverage preparations,,[],,unknown,https://images.openfoodfacts.org/images/products/890/910/601/8327/front_en.3.400.jpg,,,,,,,,,,0.0,5.0
8901030976100,Horlicks classic Malt,Horlicks,Beverages and beverages preparations,,[],,unknown,https://images.openfoodfacts.org/images/products/890/103/097/6100/front_en.3.400.jpg,,,,,,,,,,0.0,5.0
8906010500337,,Balaji,Baby food jar with banana,[],[],Ok,not-applicable,https://images.openfoodfacts.org/images/products/890/601/050/0337/front_en.4.400.jpg,22.0,,,,,,,,0.0,0.0,5.0
7622202216725,Gems,Cadbury,,,[],,unknown,https://images.openfoodfacts.org/images/products/762/220/221/6725/front_en.13.400.jpg,1962.0,3.5,75.9,70.8,17.5,17.1,0.095,,,0.0,2.0
8901491405003,uncle chipps,uncle chipps,Uncle chips,[],[],"Potato, Edible Vegetable Oil (Palmolein), dised Salt (1.5%). NUTRITIONAL INFORMATIONA Nutrients Energy Protein Carbohydrate Total Sugars Added Sugars Total Fat Saturated Fat Trans Fat Sodium Per 100 g",e,https://images.openfoodfacts.org/images/products/890/149/140/5003/front_en.3.400.jpg,2301.0,6.7,52.0,35.0,35.0,15.8,0.591,,0.0,0.0,1.0
5410056186699,Royco Minutesoep X3 Groenten Supreme,Royco,,"['en:e101', 'en:e101i', 'en:e392', 'en:e450', 'en:e452', 'en:e471', 'en:e508', 'en:e621', 'en:e627', 'en:e631']","['en:celery', 'en:gluten', 'en:milk']","du potage après préparation avec 200 ml d'eau: eau, légumes 13% (tomate, poireau, chou de Milan, carotte, épinards, poivron, oignon, haricots verts, céleri à couper), pomme de terre, amidon de pomme de terre, croûtons % (farine de blé, graisse de palme, sel, levure, antioxydant: extrait de romarin), graisse de palme, sel, persil, sirop de glucose, exhausteurs de goût: E508, E621, E627 et E631, arômes (contient de l'orge et du céleri), lactose, protéines de lait, émulsifiant: E471, stabilisants: E450 et E452, curcuma, colorant: riboflavine, Peut contenir des traces de soja,",unknown,https://images.openfoodfacts.org/images/products/541/005/618/6699/front_fr.20.400.jpg,151.0,0.6,4.4,0.6,1.6,1.1,0.85,,10.0,3.0,4.0
8901207900631,Chyawanprash,Dabur,Dietary supplements,['en:e211'],[],"Patala (Stenspermum suaveolens, St. Bk.), Agnatha (Clerodendrum phlomidis, St. B Gambhari (Gmelina arborea, St. Bk.) va (Aegle marmelos, St. Bk.), Shyon ika (Oroxylum indicum, St. BK.), Gokshura (Tribulus terrestris, Fr.), Shalaparni (Desmodium gangeticum, Pl.), Prishniparni (Uraria picta, Pl.), Brihati (Solanum indicum, Pl.), Kantakari (Solanum surattense, Pl.), Pippali (Piper longum, Fr.), Karkatshringi (Pistacia integerrima, Gl.), Draksha (Vitis vinifera, Dr.Fr.), Guduchi (Tinospora cordifolia, St.), Haritaki (Terminalia chebula, P.), Bala (Sida cordifolia, Rt.), Tamalaki (Phyllanthus niruri, Pl.), Vasa (Adhatoda vasica, Lf.), Jiwanti (Leptadenia reticulata, Pl.), Shati (Hedychium spicatum, Rz.), Musta (Cyperus rotundus, Rz.), Pushkara (Inula recemosa, Rt.), Kakanasika (Martynia annua, Fr.), Mudgaparni (Phaseolus trilobus, Pl.), Mashaparni (Teramnus labialis, Pl.), Reg Vidari (Pueraria tuberosa, Rt. Tr.), Punarnava (Boerhavia diffusa, Rt.), Utpala (Nymphaea stellata, Fl.), Sukshamaila (Elettaria cardamomum, Fr.), Agaru (Cinnamomum zeylanicum - official substitute, St.Bk.), Shweta Chandan (Santalum album, Ht. Wd.) Riddhi (Dioscorea bulbifera - official substitute, Rt. Tr.), Vriddhi (Dioscorea bulbifera - official substitute, Rt. Tr.), Meda (Asparagus recemosus - official substitute, Rt.), Mahameda (Asparagus recemosus - official substitute, Rt.), Jivaka (Pueraria tuberosa - official substitute, Rt. Tr.) Rishabhak (Pueraria tuberosa-official substitute, Rt. Tr.), Kakoli (Withania somnifera - official substitute, Rt.), Kshirkakoli (Withania somnifera - official substitute, Rt.) each 0.396g and Amalaki (Emblica officinalis, Fr., Fr. Pulp) 90.0g, Ghrita, Tila tail (Sesamum indicum, oil) each 1.389, Sharkara 59.5g, Madhu 4.76g and Powder of the following - Pippali (Piper longum, Fr.) 0.79g, Vamsha (Bambusa bambos, S.C.) 1.58g, Tvak (Cinnamomum zeylanicum, St.Bk.), Sukshamaila (Elettaria cardamomum, Fr.), Tvakpara (Cinnamomum tamala, Lf.), Nagkesara (Mesua ferrea, Stmn.), Abhrak Bhasma Akarkarabha (Anacyclus pyrethrum, RL) 0.126g, Lavanga (Syzygium aromaticum Fl. Bd.) 0.128g, Kumkum (Crocus sabvus Sty./Stg.) 0.00759. Preservative-Sodium Benzoate",unknown,https://images.openfoodfacts.org/images/products/890/120/790/0631/front_en.10.400.jpg,,,,,,,,,1.0,0.0,5.0
8901491380010,Solid Masti Masala,Kurkure,Fried-snacks,"['en:e133', 'en:e330', 'en:e551']",['en:peanuts'],"Gram Pulse flour, Edible vegetable oil (Cotton Seed, Corn, Palmolein, Ground Nut and Rice Bran) Gram Pulse (9%), Lentil (9%), Peanuts (6%), Rice Flakes
(5%), Potatoes, Tepary Beans Four, Iodised Salt, Blac Sat Powder, Spinach Powder, Rice Powder, Edible Sarch *Spices & Condiments (Red Chill Powder, Turmeric powder
Mango Powder, Black Pepper Powder, Ginger Powder Clove Powder, Mace Powder, Nutmeg Powder, Cumin Powder
Fenugreek Seeds Powder, Coriander Powder, Bay leaves Powder, Mint Leaves Powder, Cardamom Powder, Asafoedq
Powder), Acidty Regulator (ins330), Anticaking Agert (ins551) and Synthetic Food Colour (INS 133)
&quot;Used as natural flavouring substances
Allergern Information: Contains Peanuts",unknown,https://images.openfoodfacts.org/images/products/890/149/138/0010/front_en.12.400.jpg,,,,,,,,,3.0,1.0,5.0
8901542013157,Heinz &quot;Tomato Ketchup&quot; 900GM,Heinz,Condiments,[],['en:celery'],"Water, Tomato paste (26%), Sugar, Vinegar, Salt, Extracts of spice, Onion, Garlic. Contains celery.",c,https://images.openfoodfacts.org/images/products/890/154/201/3157/front_hi.17.400.jpg,456.0,0.0,26.0,22.0,0.0,,0.0,,0.0,1.0,4.0
8901725132873,dark fantasy,Sunfeast,Snacks,"['en:e150c', 'en:e150d', 'en:e322', 'en:e450', 'en:e471', 'en:e500', 'en:e500i', 'en:e503', 'en:e503i']","['en:gluten', 'en:milk']","choco crème (38%) [sugar, refined palm oil, refined palmolein, cocoa solids, antioxidant (ins 3220)) ,contains added flavour(s) (nature identical flavouring substances - chocolate and artificial flavouring substances ethyl vanillin)], wheat flour, hydrogenated vegetable oil, sugar, invert syrup, liquid glucose, raising agents (ins 503(i), ins 500(i), ins 450()), cocoa solids (0,7%), butter, milk solids, edible common salt and emulsifiers (ins 322(0),  ins 471), contains permitted natural colour(s) (ins 150c, ins 150d) and added flavour(s) (nature identical flavouring substances-chocolate and mal artificial flavouring substances-vanilla, milk) do y da",e,https://images.openfoodfacts.org/images/products/890/172/513/2873/front_en.32.400.jpg,2109.0,5.7,63.9,37.6,25.0,11.4,0.1,,9.0,2.0,2.0
8904063200051,BHUJIA,Haldiram's,Snacks,[],[],8 904063 20005 11 NACKS PVT LTD. 80-15-000 07-AAACH,e,https://images.openfoodfacts.org/images/products/890/406/320/0051/front_en.31.400.jpg,2361.0,20.0,31.0,0.0,40.0,10.0,1.4,0.0,0.0,0.0,4.0
8906002348169,Poha Mota,Rajdhani,Plant-based foods and beverages,[],[],"nutrition facts per 100gm at 1, kcal calories",unknown,https://images.openfoodfacts.org/images/products/890/600/234/8169/front_en.3.400.jpg,1632.0,,88.0,0.0,1.0,0.0,0.03048,3.0,0.0,0.0,5.0
8906010500559,Mung Dal,Balaji,Food,[],[],"INGREDIENTS: MUNG BEAN SPLITS (85%), EDIBLE VEGETABLE OIL (PALMOLEIN, RICE BRAN), EDIBLE COMMON SALT, BLACK SALT.",e,https://images.openfoodfacts.org/images/products/890/601/050/0559/front_es.15.400.jpg,2109.0,22.7,54.0,1.0,17.5,8.0,135.0,,0.0,0.0,4.0
8906017290125,Vedica,Bisleri,en:natural-mineral-waters,,[],,a,https://images.openfoodfacts.org/images/products/890/601/729/0125/front_en.7.400.jpg,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0,5.0
8906029790033,Snakker,Priyagold,Snacks,"['en:e223', 'en:e322', 'en:e442', 'en:e476', 'en:e500', 'en:e500ii']","['en:gluten', 'en:milk']","SUGAR, HYDROGENATED VEGETABLE OIL (PALM), WHEAT FLOUR, COCOA SOLIDS (6%), MILK SOLIDS (5%), EMULSIFIERS (E322, E442, E476), IODISED SALT, LEAVING AGENT [E 500(ii)],  DOUGH CONDITIONER (E223), CONTAINS ADDED FLAVOUR [NATURAL AND NATURE IDENTICAL AND ARTIFICIAL (ETHYL VANILLIN) FLAVOURING SUBSTANCE. HYDROGENATED VEGETABLE FAT USED CONTAINS TRANSFAT",e,https://images.openfoodfacts.org/images/products/890/602/979/0033/front_en.10.400.jpg,2008.0,5.9,64.6,51.0,21.9,20.0,0.30988,,6.0,2.0,1.0
8908004415177,MARCO CRUNCHY PEANUT BUTTER,Marco,Plant-based foods and beverages,[],"['en:peanuts', 'en:soybeans']","Roasted Peanut, Sugar, Salt, Hydrogenated soya oil",b,https://images.openfoodfacts.org/images/products/890/800/441/5177/front_en.40.400.jpg,874.0,8.0,6.0,2.0,17.0,2.0,0.1625,1.0,0.0,2.0,5.0
8901123003720,LOTTE PIE,,,[],[],,unknown,https://images.openfoodfacts.org/images/products/890/112/300/3720/front_en.4.400.jpg,,,,,,,,,0.0,0.0,5.0
8904043901077,Salt LITE,TATA,Condiments,"['en:e536', 'en:e551']",[],"Edible Common Salt, Potassium Chloride, Anticaking Agents (INS 551, INS 536), Potassium lodate",not-applicable,https://images.openfoodfacts.org/images/products/890/404/390/1077/front_en.9.400.jpg,0.0,0.0,0.0,0.0,0.0,0.0,82.0,,2.0,0.0,3.0
8901233025612,Dairy Milk Chocolate,Cadbury,Snacks,,[],,unknown,https://images.openfoodfacts.org/images/products/890/123/302/5612/front_en.5.400.jpg,,,,,,,,,,0.0,5.0
8901719112393,,Parle,,[],[],,unknown,https://images.openfoodfacts.org/images/products/890/171/911/2393/front_en.3.400.jpg,,,,,,,,,0.0,0.0,5.0
8904063204325,Haldiram's Bhujia,Haldiram,Snacks,[],[],"Tepary Beans Flour, Edible Vegetable Oil (Cotton Seed, Corn & Palmolein Oil), Gram Pulse Flour, Edible Common Salt Powder, Spices& Condiments (Red Chilli Powder, Black Pepper Powder, Ginger Clove Powder, Mace Powder, Nutmeg Powder and Cardamom Powder).",unknown,https://images.openfoodfacts.org/images/products/890/406/320/4325/front_en.4.400.jpg,2430.0,20.0,39.5,3.9,40.8,10.4,,5.0,0.0,0.0,6.0
8908001753722,sagar,Pet Sapha,Non food products,[],[],,not-applicable,https://images.openfoodfacts.org/images/products/890/800/175/3722/front_en.4.400.jpg,,,,,,,,,0.0,0.0,5.0
0846203081923,Bakarwadi,chitale,Snacks,[],"['en:gluten', 'en:peanuts', 'en:sesame-seeds']","Refined Wheat Flour, Refined Vegetable Oil (Peanut Oil), Sugar Syrup (Sugar, Water), Sugar, Grated Coconut, Green Chilli, Spices (Red Chilli Powder, Cumin Seed Powder, Coriander Powder, Asafoetida), iodised Salt, Tamarind Concentrate, Sesame Seeds, Coriander Extract.",d,https://images.openfoodfacts.org/images/products/084/620/308/1923/front_en.4.400.jpg,2276.0,9.0,47.0,17.0,36.0,9.0,0.22,5.0,0.0,3.0,5.0
42116011,Fanta cocktail de fruits,Fanta,,[],[],,unknown,https://images.openfoodfacts.org/images/products/000/004/211/6011/front_en.8.400.jpg,222.0,0.0,13.0,13.0,0.0,0.0,0.25,,0.0,0.0,4.0
8901058851656,,,,[],[],,unknown,https://images.openfoodfacts.org/images/products/890/105/885/1656/front_en.4.400.jpg,,,,,,,,,0.0,0.0,5.0
8906010500764,balaji wafers chataka pataka,Balaji,snacks,"['en:e160c', 'en:e330', 'en:e551', 'en:e627', 'en:e631']",[],"RICE MEAL (43%), EDIBLE VEGETABLE OIL (PALMOLEIN, RICE BRAN), CORN MEAL (3%), CHICKPEA FLOUR, EDIBLE COMMON SALT, SPICES & CONDIMENTS 2% (CUMIN, CHILLI BLACK PEPPER, DRY MANGO), DEHYDRATED VEGETABLE POWDER (ONION, GARLIC) SUGAR, ACIDITY REGULATOR (INS 330), ANTICAKING AGENT (INS 551), FLAVOUR ENHANCER (INS 627, INS 631), NATURAL AND NATURE IDENTICAL FLAVOURING SUBSTANCES (GARLIC, BLACK PEPPER), PAPRIKA EXTRACT (INS 160C)",e,,2152.0,7.0,63.3,2.0,25.0,12.0,0.868,,5.0,0.0,3.0
8901233035178,Bourn vita,Cadbury,,"['en:e150c', 'en:e322', 'en:e471', 'en:e500']","['en:gluten', 'en:milk', 'en:sulphur-dioxide-and-sulphites']","Cereal Extract 51%* (Barley, Wheat), Sugar, Cocoa Solids, Caramel (150c), Liquid Glucose, Protein Isolate, Maltodextrin, Milk Solids, Vitamins, Emulsifiers (322, 471), Raising Agent (500(ii)), Minerals, & CONTAINS PERMITTED NATURAL COLOUR Edible (150c) AND ADDED FLAVOUR (ARTIFICIAL (VANILLA) FLAVOURING SUBSTANCES) Allergen Information: Contains Wheat, Milk, Barley, Sulphites. STORAGE CONDITIONS: STORE IN A COOL, HYGIENIC AND DRY PLACE. BEST BEFORE 12 MONTHS FROM PACKAGING INSTRUCTIONS FOR USE: Rad 2-heaped teaspoons (20 g&quot;) 0 Bournvita to a cun of Closo",unknown,https://images.openfoodfacts.org/images/products/890/123/303/5178/front_en.5.400.jpg,,,,,,,,,4.0,3.0,5.0
8908012605003,tomato ketchup,Heinz,Condiments,,[],,d,https://images.openfoodfacts.org/images/products/890/801/260/5003/front_fr.3.400.jpg,456.0,1.2,26.0,22.0,0.0,0.0,1.0,,,0.0,3.0
8901972058612,Waffy Chocolate,Dukes,Snacks,"['en:e1100', 'en:e1101', 'en:e150d', 'en:e223', 'en:e322', 'en:e500', 'en:e500ii']","['en:gluten', 'en:soybeans', 'en:sulphur-dioxide-and-sulphites']","REFINED WHEAT FLOUR (MAIDA), SUGAR, REFINED PALM OIL, HYDROGENATED OILS, MALTODEXTRIN, COCOA SOLIDS (1.5 %), EMULSIFIER [INS 322(1)], ARTIFICIAL FLAVOURING SUBSTANCES (CHOCOLATE, VANILLA), IODIZED SALT, RAISING AGENT [INS 500 (ii)], COLOUR (INS 150d), FLOUR TREATMENT AGENTS (INS 223, INS 1100, INS 1101).",e,https://images.openfoodfacts.org/images/products/890/197/205/8612/front_en.19.400.jpg,2092.0,3.33,70.0,46.67,23.33,10.0,0.2075,0.0,7.0,3.0,2.0
8901786260508,Black pepper powder,Everest,Plant-based foods and beverages,[],[],Black Pepper,not-applicable,https://images.openfoodfacts.org/images/products/890/178/626/0508/front_en.5.400.jpg,,,,,,,,,0.0,0.0,5.0
8901725121129,Aashirvaad Shudh Chakki Atta,ITC,Plant-based foods and beverages,[],['en:gluten'],Whole Wheat,a,https://images.openfoodfacts.org/images/products/890/172/512/1129/front_en.30.400.jpg,1544.0,10.8,77.4,5.6,1.8,0.0,0.0,11.1,0.0,1.0,6.0
